D;Delta;env;chi;eng
2;0.2845500997912872;BP;1;-241.1153581449411
4;0.13800490747952407;BP;1;-240.4782214589236
8;0.09907669789648654;BP;1;-240.167874126754
16;0.07278941667225342;BP;1;-239.9142472962134
32;0.048299111619411354;BP;1;-239.67511672330082
2;0.2845500997912872;CTM;2;-241.1153669580389
2;0.2845500997912872;MPS;2;-241.11537063550304
2;0.2845500997912872;CTM;4;-241.11536622289535
2;0.2845500997912872;MPS;4;-241.1153766726307
2;0.2845500997912872;CTM;8;-241.11536622289535
2;0.2845500997912872;MPS;8;-241.1153766726308
4;0.13800490747952407;CTM;2;-240.47822199489437
4;0.13800490747952407;MPS;2;-240.47783278108818
4;0.13800490747952407;CTM;4;-240.47759558336705
4;0.13800490747952407;MPS;4;-240.4708659717717
4;0.13800490747952407;CTM;8;-240.47757435007372
4;0.13800490747952407;MPS;8;-240.47099832867218
8;0.09907669789648654;CTM;2;-240.16796444228677
8;0.09907669789648654;MPS;2;-240.1679899526191
8;0.09907669789648654;CTM;4;-240.1679299630304
8;0.09907669789648654;MPS;4;-240.16967911833945
8;0.09907669789648654;CTM;8;-240.16750784105025
8;0.09907669789648654;MPS;8;-240.16973050706073
16;0.07278941667225342;CTM;2;-239.91534824800075
16;0.07278941667225342;MPS;2;-239.9135911319656
16;0.07278941667225342;MPS;4;-239.9145622022636
16;0.07278941667225342;CTM;4;-239.91392467780994
16;0.07278941667225342;MPS;8;-239.91509531549383
16;0.07278941667225342;CTM;8;-239.91265621040617
32;0.048299111619411354;MPS;2;-239.67440518146702
32;0.048299111619411354;CTM;2;-239.67459745171584
32;0.048299111619411354;MPS;4;-239.6762334243228
32;0.048299111619411354;CTM;4;-239.67343528783533
32;0.048299111619411354;MPS;8;-239.67970031510018
32;0.048299111619411354;CTM;8;-239.6755707977704
64;0.02751165895962009;BP;1;-239.49843265845675
