D;Delta;env;chi;eng
4;0.18448012026043595;BP;1;-202.70039149228688
2;0.39140906710233847;BP;1;-209.9095303164043
4;0.18448012026043595;MPS;2;-202.6952834771538
4;0.18448012026043595;CTM;2;-202.69671766008193
4;0.18448012026043595;MPS;4;-202.6924395336029
4;0.18448012026043595;MPS;8;-202.6942158252579
4;0.18448012026043595;CTM;4;-202.69711282769956
2;0.39140906710233847;MPS;2;-209.9092468459248
4;0.18448012026043595;CTM;8;-202.69658202220884
2;0.39140906710233847;MPS;4;-209.9087134309769
2;0.39140906710233847;CTM;2;-209.9078607781687
2;0.39140906710233847;CTM;4;-209.90790132935854
2;0.39140906710233847;MPS;8;-209.9087135303804
2;0.39140906710233847;CTM;8;-209.90790132935854
8;0.07991853704761023;BP;1;-199.0812024708954
8;0.07991853704761023;MPS;2;-199.0749776043882
8;0.07991853704761023;CTM;2;-199.07682692596353
8;0.07991853704761023;MPS;4;-199.07161423238296
8;0.07991853704761023;CTM;4;-199.0739232740255
8;0.07991853704761023;CTM;8;-199.07417663047895
8;0.07991853704761023;MPS;8;-199.07125548837763
16;0.022231563807829393;BP;1;-197.5221995043808
16;0.022231563807829393;MPS;2;-197.51947712859646
16;0.022231563807829393;CTM;2;-197.51801359650355
16;0.022231563807829393;MPS;4;-197.51463067077526
16;0.022231563807829393;CTM;4;-197.5158168738834
32;0.0031126231956049724;BP;1;-197.2833963520854
16;0.022231563807829393;MPS;8;-197.51346191770264
16;0.022231563807829393;CTM;8;-197.51554763585162
32;0.0031126231956049724;MPS;2;-197.28036821700152
32;0.0031126231956049724;CTM;2;-197.27924419735083
32;0.0031126231956049724;MPS;4;-197.27667927014994
32;0.0031126231956049724;CTM;4;-197.27759311663132
32;0.0031126231956049724;MPS;8;-197.27601055101022
32;0.0031126231956049724;CTM;8;-197.27749219903643
64;0.00017677935741225272;BP;1;-197.27474401491682
64;0.00017677935741225272;BP;1;-197.27474401491682
