D;Delta;env;chi;eng
2;0.1662860268683949;BP;1;-168.80460933202954
4;0.08532173324818135;BP;1;-167.48547865455535
8;0.03390765678285139;BP;1;-166.72203902365226
16;0.006080563208516049;BP;1;-166.42066356816235
32;0.0005356580419269002;BP;1;-166.40283755303156
2;0.1662860268683949;CTM;2;-168.8017691423961
2;0.1662860268683949;CTM;4;-168.80193570491247
2;0.1662860268683949;CTM;8;-168.80193570491247
4;0.08532173324818135;CTM;2;-167.48391388985613
4;0.08532173324818135;CTM;4;-167.48380723502007
4;0.08532173324818135;CTM;8;-167.48379429408277
8;0.03390765678285139;CTM;2;-166.72015455512357
8;0.03390765678285139;CTM;4;-166.7201289929767
8;0.03390765678285139;CTM;8;-166.72012945337713
16;0.006080563208516049;CTM;2;-166.41974601362335
16;0.006080563208516049;CTM;4;-166.4205092847609
16;0.006080563208516049;CTM;8;-166.42031757620808
32;0.0005356580419269002;CTM;2;-166.40201637786544
32;0.0005356580419269002;CTM;4;-166.40244407876617
32;0.0005356580419269002;CTM;8;-166.4021668890722
