D;Delta;env;chi;eng
2;0.21160879418849737;BP;1;-207.80293324859798
4;0.0848671864801649;BP;1;-204.81516326557153
8;0.02757530484409158;BP;1;-203.55809231924061
16;0.0035492973434941358;BP;1;-203.24524507803716
32;0.000158464345854532;BP;1;-203.23574296149664
4;0.0848671864801649;CTM;2;-204.81514662728927
4;0.0848671864801649;CTM;4;-204.81454092839147
4;0.0848671864801649;CTM;8;-204.81442041480213
8;0.02757530484409158;CTM;2;-203.55758376415434
8;0.02757530484409158;CTM;4;-203.55720768964636
8;0.02757530484409158;CTM;8;-203.55710874233162
2;0.21160879418849737;CTM;2;-207.80218876598767
2;0.21160879418849737;CTM;4;-207.80262728377247
2;0.21160879418849737;CTM;8;-207.80262728377247
16;0.0035492973434941358;CTM;2;-203.24447971946003
16;0.0035492973434941358;CTM;4;-203.24445565181574
16;0.0035492973434941358;CTM;8;-203.2443955264901
32;0.000158464345854532;CTM;2;-203.23495388888088
32;0.000158464345854532;CTM;4;-203.23483936313434
32;0.000158464345854532;CTM;8;-203.23482249451496
64;1.0717057734583378e-14;BP;1;-203.2357065306099
