D;Delta;env;chi;eng
2;0.1493897843152584;BP;1;-174.04654239595817
4;0.04375516365789586;BP;1;-169.2371252004308
8;1.5874082888344243e-15;BP;1;-167.84985719772382
32;1.5874082888344243e-15;BP;1;-167.84985719772382
16;1.5874082888344243e-15;BP;1;-167.84985719772382
2;0.1493897843152584;CTM;2;-174.04658898173116
2;0.1493897843152584;CTM;4;-174.04660482326483
2;0.1493897843152584;CTM;8;-174.04660482326483
4;0.04375516365789586;CTM;2;-169.23704513401628
4;0.04375516365789586;CTM;4;-169.2370721717085
4;0.04375516365789586;CTM;8;-169.23708353248588
8;1.5874082888344243e-15;CTM;2;-167.8370504607799
8;1.5874082888344243e-15;CTM;4;-167.8370504587365
8;1.5874082888344243e-15;CTM;8;-167.8370504587365
16;1.5874082888344243e-15;CTM;2;-167.8370504607799
16;1.5874082888344243e-15;CTM;4;-167.8370504587365
16;1.5874082888344243e-15;CTM;8;-167.8370504587365
32;1.5874082888344243e-15;CTM;2;-167.8370504607799
32;1.5874082888344243e-15;CTM;4;-167.8370504587365
32;1.5874082888344243e-15;CTM;8;-167.8370504587365
64;1.5874082888344243e-15;BP;1;-167.84985719772382
32;1.616618438495065e-15;BP;1;-167.849857197724
64;1.5874082888344243e-15;BP;1;-167.84985719772382
