D;Delta;env;chi;eng
2;0.340667077523695;BP;1;-186.40583352386574
4;0.16180693905164673;BP;1;-185.82200173734853
8;0.11217339177214894;BP;1;-185.44374459988734
16;0.08089396679646155;BP;1;-185.20703485098906
32;0.05429815174818055;BP;1;-184.99066837510728
2;0.340667077523695;CTM;2;-186.4058565034087
2;0.340667077523695;MPS;2;-186.40612434667264
2;0.340667077523695;CTM;4;-186.40585643168225
2;0.340667077523695;MPS;4;-186.40626571965277
2;0.340667077523695;CTM;8;-186.40585643168225
2;0.340667077523695;MPS;8;-186.40626569862405
4;0.16180693905164673;CTM;2;-185.8216190526953
4;0.16180693905164673;MPS;2;-185.82764942309092
4;0.16180693905164673;CTM;4;-185.8216922602992
4;0.16180693905164673;MPS;4;-185.82770100899282
4;0.16180693905164673;MPS;8;-185.82587196175263
4;0.16180693905164673;CTM;8;-185.82166870397447
8;0.11217339177214894;CTM;2;-185.44393565170714
8;0.11217339177214894;MPS;2;-185.43639805355224
8;0.11217339177214894;CTM;4;-185.44587056390793
8;0.11217339177214894;MPS;4;-185.4601797189494
8;0.11217339177214894;CTM;8;-185.44606573233096
8;0.11217339177214894;MPS;8;-185.45770101261746
16;0.08089396679646155;CTM;2;-185.20571652463386
16;0.08089396679646155;MPS;2;-185.21507908296002
16;0.08089396679646155;CTM;4;-185.2076751753507
16;0.08089396679646155;MPS;4;-185.21501619328532
16;0.08089396679646155;MPS;8;-185.22414441726778
16;0.08089396679646155;CTM;8;-185.208167461239
32;0.05429815174818055;MPS;2;-184.99175090558916
32;0.05429815174818055;CTM;2;-184.9891415006131
32;0.05429815174818055;MPS;4;-184.99636380304852
32;0.05429815174818055;CTM;4;-184.9892427019299
32;0.05429815174818055;MPS;8;-185.00443285620858
64;0.03163592597239356;BP;1;-184.82773174782227
32;0.05429815174818055;CTM;8;-184.9909645162409
