D;Delta;env;chi;eng
2;0.16562032831534146;BP;1;-169.6778782262628
4;0.08010660963830638;BP;1;-168.5519059340359
8;0.03143859649937829;BP;1;-167.87945689466906
16;0.005999316622991014;BP;1;-167.62690564256332
32;0.0005425980198315345;BP;1;-167.60984770061688
2;0.16562032831534146;CTM;2;-169.6766709476766
2;0.16562032831534146;CTM;4;-169.67673935509507
2;0.16562032831534146;CTM;8;-169.67673935509507
4;0.08010660963830638;CTM;2;-168.5500751826745
4;0.08010660963830638;CTM;4;-168.5504365445678
4;0.08010660963830638;CTM;8;-168.55035873996147
8;0.03143859649937829;CTM;2;-167.8770657716698
8;0.03143859649937829;CTM;4;-167.87832718151802
8;0.03143859649937829;CTM;8;-167.87840838983786
16;0.005999316622991014;CTM;2;-167.62541949029387
16;0.005999316622991014;CTM;4;-167.62592187047332
16;0.005999316622991014;CTM;8;-167.6255497826666
32;0.0005425980198315345;CTM;2;-167.6084300406282
32;0.0005425980198315345;CTM;4;-167.60855825816625
32;0.0005425980198315345;CTM;8;-167.6081198039346
