D;Delta;env;chi;eng
2;0.17943222069088033;BP;1;-155.78491916000516
4;0.0879242789226369;BP;1;-153.78037404736273
8;0.022685442741703827;BP;1;-152.2965134638986
16;0.001811252119904892;BP;1;-152.0804065200886
32;8.772651515848253e-15;BP;1;-152.07782746040326
2;0.17943222069088033;CTM;2;-155.78495935577914
2;0.17943222069088033;CTM;4;-155.7850041467965
2;0.17943222069088033;CTM;8;-155.7850041467965
4;0.0879242789226369;CTM;2;-153.7811042366546
4;0.0879242789226369;CTM;4;-153.78105372397263
4;0.0879242789226369;CTM;8;-153.78099797846195
16;0.001811252119904892;CTM;2;-152.081038393211
16;0.001811252119904892;CTM;4;-152.08095675217788
16;0.001811252119904892;CTM;8;-152.08115380502238
8;0.022685442741703827;CTM;2;-152.29730756185398
8;0.022685442741703827;CTM;4;-152.29749523404882
8;0.022685442741703827;CTM;8;-152.2976515476599
32;8.772651515848253e-15;CTM;2;-152.0783962128502
32;8.772651515848253e-15;CTM;4;-152.0781209458927
32;8.772651515848253e-15;CTM;8;-152.07858326587032
64;8.772651515848253e-15;BP;1;-152.07782746040326
