D;Delta;env;chi;eng
4;0.1121522618888815;BP;1;-217.74313743101217
2;0.2207387747245431;BP;1;-220.86472354583282
8;0.04783860221701869;BP;1;-216.03762798571177
16;0.010986660046103014;BP;1;-215.2987738213325
32;0.0012567787951844767;BP;1;-215.22633722357045
4;0.1121522618888815;CTM;2;-217.74396758357025
4;0.1121522618888815;CTM;4;-217.74420513837177
4;0.1121522618888815;CTM;8;-217.7441742654449
2;0.2207387747245431;CTM;2;-220.86493318895347
2;0.2207387747245431;CTM;4;-220.86492530172015
2;0.2207387747245431;CTM;8;-220.86492530172015
8;0.04783860221701869;CTM;2;-216.03784494573304
8;0.04783860221701869;CTM;4;-216.03833500711121
8;0.04783860221701869;CTM;8;-216.0382611386294
16;0.010986660046103014;CTM;2;-215.2985484558903
16;0.010986660046103014;CTM;4;-215.29876134026966
16;0.010986660046103014;CTM;8;-215.29885790195308
32;0.0012567787951844767;CTM;2;-215.22611481965103
32;0.0012567787951844767;CTM;4;-215.2261694563725
32;0.0012567787951844767;CTM;8;-215.2261094754899
64;6.059677390789224e-05;BP;1;-215.22463303141984
