D;Delta;env;chi;eng
2;0.18350634210452157;BP;1;-216.01767074927423
4;0.09091560836651545;BP;1;-213.89507128603043
8;0.030667408089242634;BP;1;-212.3697905211163
16;0.003974413326959415;BP;1;-211.96850897136642
32;0.00019207129245727537;BP;1;-211.9563281086726
2;0.18350634210452157;CTM;2;-216.01791796652734
2;0.18350634210452157;CTM;4;-216.01788613506
2;0.18350634210452157;CTM;8;-216.01788613506
4;0.09091560836651545;CTM;2;-213.89481829489645
4;0.09091560836651545;CTM;4;-213.89511420186847
4;0.09091560836651545;CTM;8;-213.89512234459355
8;0.030667408089242634;CTM;2;-212.36951349810016
8;0.030667408089242634;CTM;4;-212.36935938914206
8;0.030667408089242634;CTM;8;-212.36971816041043
16;0.003974413326959415;CTM;2;-211.9683456294927
16;0.003974413326959415;CTM;4;-211.9679751649464
16;0.003974413326959415;CTM;8;-211.96798030955577
32;0.00019207129245727537;CTM;2;-211.9560815203047
32;0.00019207129245727537;CTM;4;-211.95588800784805
32;0.00019207129245727537;CTM;8;-211.95585087831446
64;1.2192600169864826e-14;BP;1;-211.95627148411333
