D;Delta;env;chi;eng
2;0.18019922957414058;BP;1;-215.5473744797098
8;0.030250821477592567;BP;1;-211.2816284939857
4;0.08975540812331416;BP;1;-212.85663686519794
16;0.004091438132566704;BP;1;-210.8815271489401
32;0.00021680315167584805;BP;1;-210.86856830353088
2;0.18019922957414058;CTM;2;-215.54736325971848
2;0.18019922957414058;CTM;4;-215.54733814883673
2;0.18019922957414058;CTM;8;-215.54733814883673
8;0.030250821477592567;CTM;2;-211.28177322009518
8;0.030250821477592567;CTM;4;-211.28226358956996
8;0.030250821477592567;CTM;8;-211.2821915651105
4;0.08975540812331416;CTM;2;-212.8565437998087
4;0.08975540812331416;CTM;4;-212.85698281522187
4;0.08975540812331416;CTM;8;-212.85702568211232
16;0.004091438132566704;CTM;2;-210.88164758982444
16;0.004091438132566704;CTM;4;-210.88145073706144
32;0.00021680315167584805;CTM;2;-210.86864838625834
16;0.004091438132566704;CTM;8;-210.88132977866746
32;0.00021680315167584805;CTM;4;-210.86850764619237
32;0.00021680315167584805;CTM;8;-210.86848567266964
32;0.00021680315167582127;BP;1;-210.8685683035326
