D;Delta;env;chi;eng
2;0.16342507780255439;BP;1;-213.33159548426192
4;0.08097271112173943;BP;1;-210.97698441882977
8;0.02614450713077771;BP;1;-209.7253938008982
16;0.0031467163052967327;BP;1;-209.41948820975134
32;0.00014884259527607206;BP;1;-209.41162461538798
4;0.08097271112173943;CTM;2;-210.97709465899706
4;0.08097271112173943;CTM;4;-210.97706698994202
4;0.08097271112173943;CTM;8;-210.9771163692301
8;0.02614450713077771;CTM;2;-209.7252669603072
8;0.02614450713077771;CTM;4;-209.72542518342047
2;0.16342507780255439;CTM;2;-213.33168446459402
2;0.16342507780255439;CTM;4;-213.33168171881638
2;0.16342507780255439;CTM;8;-213.33168171881638
8;0.02614450713077771;CTM;8;-209.725520495867
16;0.0031467163052967327;CTM;2;-209.41944394291153
16;0.0031467163052967327;CTM;4;-209.4192902779322
16;0.0031467163052967327;CTM;8;-209.41918550565785
32;0.00014884259527607206;CTM;2;-209.41155404150385
32;0.00014884259527607206;CTM;4;-209.41142233723542
32;0.00014884259527607206;CTM;8;-209.41143223054914
