D;Delta;env;chi;eng
4;0.03949386323256942;BP;1;-134.7592978081848
2;0.1477069506424289;BP;1;-138.81758736492182
16;1.6283043388809034e-15;BP;1;-133.8400826410688
8;1.6283043388809034e-15;BP;1;-133.8400826410688
32;1.6283043388809034e-15;BP;1;-133.8400826410688
2;0.1477069506424289;CTM;2;-138.81591482592108
2;0.1477069506424289;CTM;4;-138.81600271528927
2;0.1477069506424289;CTM;8;-138.81600271528927
4;0.03949386323256942;CTM;2;-134.75979165571295
4;0.03949386323256942;CTM;4;-134.75988109177203
4;0.03949386323256942;CTM;8;-134.7599092677152
8;1.6283043388809034e-15;CTM;2;-133.83025381113984
8;1.6283043388809034e-15;CTM;4;-133.83025381142755
8;1.6283043388809034e-15;CTM;8;-133.83025381142755
16;1.6283043388809034e-15;CTM;2;-133.83025381113984
16;1.6283043388809034e-15;CTM;4;-133.83025381142755
16;1.6283043388809034e-15;CTM;8;-133.83025381142755
32;1.6283043388809034e-15;CTM;2;-133.83025381113984
32;1.6283043388809034e-15;CTM;4;-133.83025381142755
32;1.6283043388809034e-15;CTM;8;-133.83025381142755
64;1.6283043388809034e-15;BP;1;-133.8400826410688
