D;Delta;env;chi;eng
2;0.1255972230426519;BP;1;-170.20680224172656
4;0.0334749357315113;BP;1;-167.4251726058014
32;1.9365051624934596e-15;BP;1;-166.5975825483826
8;1.9365051624934596e-15;BP;1;-166.5975825483826
16;1.9365051624934596e-15;BP;1;-166.5975825483826
2;0.1255972230426519;CTM;2;-170.2065918578504
2;0.1255972230426519;CTM;4;-170.206627978423
2;0.1255972230426519;CTM;8;-170.206627978423
4;0.0334749357315113;CTM;2;-167.4251942878831
4;0.0334749357315113;CTM;4;-167.42519810486408
4;0.0334749357315113;CTM;8;-167.42519848616257
8;1.9365051624934596e-15;CTM;2;-166.58876311343056
8;1.9365051624934596e-15;CTM;4;-166.58876311100113
8;1.9365051624934596e-15;CTM;8;-166.58876311100113
16;1.9365051624934596e-15;CTM;2;-166.58876311343056
16;1.9365051624934596e-15;CTM;4;-166.58876311100113
16;1.9365051624934596e-15;CTM;8;-166.58876311100113
32;1.9365051624934596e-15;CTM;2;-166.58876311343056
32;1.9365051624934596e-15;CTM;4;-166.58876311100113
32;1.9365051624934596e-15;CTM;8;-166.58876311100113
