D;Delta;env;chi;eng
2;2.9268161237948336e-16;BP;1;-105.41047894190434
4;2.9268161237948336e-16;BP;1;-105.41047894190434
16;2.9268161237948336e-16;BP;1;-105.41047894190434
8;2.9268161237948336e-16;BP;1;-105.41047894190434
32;2.9268161237948336e-16;BP;1;-105.41047894190434
2;2.9268161237948336e-16;CTM;2;-105.41047894190434
2;2.9268161237948336e-16;CTM;4;-105.41047894190434
2;2.9268161237948336e-16;CTM;8;-105.41047894190434
4;2.9268161237948336e-16;CTM;2;-105.41047894190434
4;2.9268161237948336e-16;CTM;4;-105.41047894190434
4;2.9268161237948336e-16;CTM;8;-105.41047894190434
8;2.9268161237948336e-16;CTM;2;-105.41047894190434
8;2.9268161237948336e-16;CTM;4;-105.41047894190434
8;2.9268161237948336e-16;CTM;8;-105.41047894190434
16;2.9268161237948336e-16;CTM;2;-105.41047894190434
16;2.9268161237948336e-16;CTM;4;-105.41047894190434
16;2.9268161237948336e-16;CTM;8;-105.41047894190434
32;2.9268161237948336e-16;CTM;2;-105.41047894190434
32;2.9268161237948336e-16;CTM;4;-105.41047894190434
32;2.9268161237948336e-16;CTM;8;-105.41047894190434
