D;Delta;env;chi;eng
2;0.5387358994676675;BP;1;-174.3281919700224
4;0.3220860575341231;BP;1;-170.0762761989272
8;0.2006718376589099;BP;1;-166.97496224300693
16;0.11163464473263907;BP;1;-164.89026000152268
32;0.05130365448107551;BP;1;-163.780315841724
64;0.019206919082039177;BP;1;-163.39485441806573
4;0.3220860575341231;CTM;2;-170.0768590221432
4;0.3220860575341231;CTM;4;-170.08080244544192
4;0.3220860575341231;CTM;4;-170.08080244544192
4;0.3220860575341231;CTM;8;-170.08148333431106
4;0.3220860575341231;CTM;8;-170.08148333431106
16;0.11163464473263907;CTM;2;-164.89969055475208
16;0.11163464473263907;CTM;2;-164.89969055475208
16;0.11163464473263907;CTM;4;-164.89766258310445
16;0.11163464473263907;CTM;4;-164.89766258310445
16;0.11163464473263907;CTM;8;-164.89458372055125
16;0.11163464473263907;CTM;8;-164.89458372055125
8;0.2006718376589099;CTM;2;-166.9854323637541
8;0.2006718376589099;CTM;4;-166.98574429647704
8;0.2006718376589099;CTM;8;-166.98153441167875
32;0.05130365448107551;CTM;2;-163.79737673658678
32;0.05130365448107551;CTM;2;-163.79737673658678
32;0.05130365448107551;CTM;4;-163.7954126467087
32;0.05130365448107551;CTM;4;-163.7954126467087
32;0.05130365448107551;CTM;8;-163.7954560596496
