D;Delta;env;chi;eng
2;0.16298871292290404;BP;1;-175.3027105303837
16;1.453049250090312e-15;BP;1;-167.8754097321335
4;0.047110840252359114;BP;1;-169.44292086548884
8;1.453049250090312e-15;BP;1;-167.8754097321335
32;1.453049250090312e-15;BP;1;-167.8754097321335
2;0.16298871292290404;CTM;2;-175.30310149520196
2;0.16298871292290404;CTM;4;-175.30304699424724
2;0.16298871292290404;CTM;8;-175.30304699424724
4;0.047110840252359114;CTM;2;-169.44298284504362
4;0.047110840252359114;CTM;4;-169.4431041989881
4;0.047110840252359114;CTM;8;-169.44305633789
8;1.453049250090312e-15;CTM;2;-167.8605003582611
8;1.453049250090312e-15;CTM;4;-167.8605003670013
8;1.453049250090312e-15;CTM;8;-167.8605003670013
16;1.453049250090312e-15;CTM;2;-167.8605003582611
16;1.453049250090312e-15;CTM;4;-167.8605003670013
16;1.453049250090312e-15;CTM;8;-167.8605003670013
32;1.453049250090312e-15;CTM;2;-167.8605003582611
32;1.453049250090312e-15;CTM;4;-167.8605003670013
32;1.453049250090312e-15;CTM;8;-167.8605003670013
