D;Delta;env;chi;eng
2;0.3919357681906609;BP;1;-222.29694211563924
2;0.3919357681906609;CTM;2;-222.29701098054753
2;0.3919357681906609;MPS;2;-222.29725694079912
2;0.3919357681906609;CTM;4;-222.29683462344744
2;0.3919357681906609;MPS;4;-222.29733914668134
2;0.3919357681906609;CTM;8;-222.29683462344744
2;0.3919357681906609;MPS;8;-222.29733923729665
4;0.21557481371304882;BP;1;-218.78419487531318
4;0.21557481371304882;CTM;2;-218.7854109698322
4;0.21557481371304882;MPS;2;-218.78585128523974
4;0.21557481371304882;MPS;4;-218.78756735919518
4;0.21557481371304882;CTM;4;-218.78501728561253
4;0.21557481371304882;CTM;8;-218.78497119785476
4;0.21557481371304882;MPS;8;-218.78695331215673
8;0.12403134876820765;BP;1;-216.1141915595938
8;0.12403134876820765;CTM;2;-216.11142495976688
8;0.12403134876820765;MPS;2;-216.11609158968034
8;0.12403134876820765;CTM;4;-216.11337884205926
8;0.12403134876820765;MPS;4;-216.11373434153435
8;0.12403134876820765;MPS;8;-216.11133655057674
8;0.12403134876820765;CTM;8;-216.11245515196637
16;0.06121006264902652;BP;1;-214.47203918804132
16;0.06121006264902652;CTM;2;-214.47009764927822
16;0.06121006264902652;MPS;2;-214.47834315813756
16;0.06121006264902652;MPS;4;-214.47291714500835
16;0.06121006264902652;CTM;4;-214.46961960285466
32;0.02179655555162756;BP;1;-213.70506901196765
16;0.06121006264902652;MPS;8;-214.47032970610428
16;0.06121006264902652;CTM;8;-214.46982725031185
32;0.02179655555162756;MPS;2;-213.70908475130008
32;0.02179655555162756;CTM;2;-213.7038636339261
32;0.02179655555162756;MPS;4;-213.70848422311406
32;0.02179655555162756;CTM;4;-213.70269276310802
32;0.02179655555162756;MPS;8;-213.7074352170703
32;0.02179655555162756;CTM;8;-213.70335811429922
64;0.0053858181759680445;BP;1;-213.53587543327046
64;0.0053858181759680445;BP;1;-213.53587543327046
