D;Delta;env;chi;eng
2;0.19480029262770202;BP;1;-221.338420038609
4;0.09829312259137145;BP;1;-219.49970025493045
8;0.04041449283630185;BP;1;-218.18412509260884
16;0.007995685835766786;BP;1;-217.65501995006963
32;0.0007551898255849162;BP;1;-217.61819325007642
2;0.19480029262770202;CTM;2;-221.3386330806733
2;0.19480029262770202;CTM;4;-221.33862816083635
2;0.19480029262770202;CTM;8;-221.33862816083635
4;0.09829312259137145;CTM;2;-219.50015708536478
4;0.09829312259137145;CTM;4;-219.50023348828555
4;0.09829312259137145;CTM;8;-219.50019738374328
8;0.04041449283630185;CTM;2;-218.18443450643758
8;0.04041449283630185;CTM;4;-218.18437127927655
8;0.04041449283630185;CTM;8;-218.1844509673554
16;0.007995685835766786;CTM;2;-217.65482351296728
16;0.007995685835766786;CTM;4;-217.6548517776408
16;0.007995685835766786;CTM;8;-217.65487283431037
32;0.0007551898255849162;CTM;2;-217.6179907393413
32;0.0007551898255849162;CTM;4;-217.61802983412733
32;0.0007551898255849162;CTM;8;-217.61800390915087
