D;Delta;env;chi;eng
2;2.936867522931516e-16;BP;1;-82.53665816898501
4;2.936867522931516e-16;BP;1;-82.53665816898501
8;2.936867522931516e-16;BP;1;-82.53665816898501
32;2.936867522931516e-16;BP;1;-82.53665816898501
16;2.936867522931516e-16;BP;1;-82.53665816898501
2;2.936867522931516e-16;CTM;2;-82.53665816898503
2;2.936867522931516e-16;CTM;4;-82.53665816898503
2;2.936867522931516e-16;CTM;8;-82.53665816898503
4;2.936867522931516e-16;CTM;2;-82.53665816898503
4;2.936867522931516e-16;CTM;4;-82.53665816898503
4;2.936867522931516e-16;CTM;8;-82.53665816898503
8;2.936867522931516e-16;CTM;2;-82.53665816898503
8;2.936867522931516e-16;CTM;4;-82.53665816898503
8;2.936867522931516e-16;CTM;8;-82.53665816898503
16;2.936867522931516e-16;CTM;2;-82.53665816898503
16;2.936867522931516e-16;CTM;4;-82.53665816898503
16;2.936867522931516e-16;CTM;8;-82.53665816898503
32;2.936867522931516e-16;CTM;2;-82.53665816898503
32;2.936867522931516e-16;CTM;4;-82.53665816898503
32;2.936867522931516e-16;CTM;8;-82.53665816898503
