D;Delta;env;chi;eng
2;0.2727026650510027;BP;1;-180.16572777977598
4;0.08068269034839651;BP;1;-178.40229260012785
8;0.033102234603370057;BP;1;-178.04563909926125
16;0.013050102386708848;BP;1;-177.95362600381054
32;0.004414711492125291;BP;1;-177.93280841622087
