D;Delta;env;chi;eng
2;2.9422603435978906e-16;BP;1;-83.00958469783146
8;2.9422603435978906e-16;BP;1;-83.00958469783146
4;2.9422603435978906e-16;BP;1;-83.00958469783146
16;2.9422603435978906e-16;BP;1;-83.00958469783146
32;2.9422603435978906e-16;BP;1;-83.00958469783146
2;2.9422603435978906e-16;CTM;2;-83.00958469783146
2;2.9422603435978906e-16;CTM;4;-83.00958469783146
2;2.9422603435978906e-16;CTM;8;-83.00958469783146
4;2.9422603435978906e-16;CTM;2;-83.00958469783146
4;2.9422603435978906e-16;CTM;4;-83.00958469783146
4;2.9422603435978906e-16;CTM;8;-83.00958469783146
8;2.9422603435978906e-16;CTM;2;-83.00958469783146
8;2.9422603435978906e-16;CTM;4;-83.00958469783146
8;2.9422603435978906e-16;CTM;8;-83.00958469783146
16;2.9422603435978906e-16;CTM;2;-83.00958469783146
16;2.9422603435978906e-16;CTM;4;-83.00958469783146
16;2.9422603435978906e-16;CTM;8;-83.00958469783146
32;2.9422603435978906e-16;CTM;2;-83.00958469783146
32;2.9422603435978906e-16;CTM;4;-83.00958469783146
32;2.9422603435978906e-16;CTM;8;-83.00958469783146
