D;Delta;env;chi;eng
2;0.340029600681001;BP;1;-238.21150776830385
4;0.19570752313114645;BP;1;-237.09327743781984
8;0.14028709816670673;BP;1;-236.3455948080815
16;0.09903979863322912;BP;1;-235.6983361591099
32;0.061617326500189834;BP;1;-235.12939959887743
2;0.340029600681001;CTM;2;-238.2115922986275
2;0.340029600681001;MPS;2;-238.21144023005178
2;0.340029600681001;CTM;4;-238.21158477236648
2;0.340029600681001;MPS;4;-238.2114244577088
2;0.340029600681001;CTM;8;-238.21158477236648
2;0.340029600681001;MPS;8;-238.21142445764409
4;0.19570752313114645;CTM;2;-237.09313937504731
4;0.19570752313114645;MPS;2;-237.09463531623297
4;0.19570752313114645;CTM;4;-237.09285958105718
4;0.19570752313114645;MPS;4;-237.09643385348613
4;0.19570752313114645;CTM;8;-237.09281422611423
4;0.19570752313114645;MPS;8;-237.09746062527176
8;0.14028709816670673;CTM;2;-236.3455070893999
8;0.14028709816670673;MPS;2;-236.3458582965657
8;0.14028709816670673;CTM;4;-236.34489494845624
8;0.14028709816670673;MPS;4;-236.34595053360826
8;0.14028709816670673;CTM;8;-236.3446588562566
8;0.14028709816670673;MPS;8;-236.34717700816773
16;0.09903979863322912;CTM;2;-235.6991620854756
16;0.09903979863322912;MPS;2;-235.69856215881066
16;0.09903979863322912;CTM;4;-235.69566615569724
16;0.09903979863322912;MPS;4;-235.69760232530345
16;0.09903979863322912;MPS;8;-235.69936332853524
16;0.09903979863322912;CTM;8;-235.69653572511996
32;0.061617326500189834;MPS;2;-235.13308609660174
32;0.061617326500189834;CTM;2;-235.12927996777003
32;0.061617326500189834;MPS;4;-235.13944974920418
32;0.061617326500189834;CTM;4;-235.1299655534281
32;0.061617326500189834;MPS;8;-235.14348994766598
32;0.061617326500189834;CTM;8;-235.13280549143818
64;0.03254111381148745;BP;1;-234.76896834139487
