D;Delta;env;chi;eng
2;0.6083679945102249;BP;1;-177.17517510329063
4;0.3147570642442266;BP;1;-175.4198364043963
8;0.17185381679127165;BP;1;-174.08609064881148
16;0.1013653831564224;BP;1;-173.28851370215583
32;0.05557516938829471;BP;1;-172.8534308751349
64;0.02723565029814793;BP;1;-172.65243632115923
4;0.3147570642442266;CTM;2;-175.4198777950573
4;0.3147570642442266;CTM;4;-175.41911816923206
4;0.3147570642442266;CTM;8;-175.41915821224964
8;0.17185381679127165;CTM;2;-174.08539467553663
8;0.17185381679127165;CTM;4;-174.08586938203572
8;0.17185381679127165;CTM;8;-174.08541277286426
16;0.1013653831564224;CTM;2;-173.2866208317942
16;0.1013653831564224;CTM;4;-173.28702945725513
16;0.1013653831564224;CTM;8;-173.2875479961535
16;0.1013653831564224;CTM;8;-173.2875479961535
32;0.05557516938829471;BP;1;-172.85343087513476
64;0.02723565029814793;BP;1;-172.65243632115923
