D;Delta;env;chi;eng
2;2.949372981050037e-16;BP;1;-84.33505184908496
4;2.949372981050037e-16;BP;1;-84.33505184908496
8;2.949372981050037e-16;BP;1;-84.33505184908496
16;2.949372981050037e-16;BP;1;-84.33505184908496
32;2.949372981050037e-16;BP;1;-84.33505184908496
2;2.949372981050037e-16;CTM;2;-84.33505184908498
2;2.949372981050037e-16;CTM;4;-84.33505184908498
2;2.949372981050037e-16;CTM;8;-84.33505184908498
4;2.949372981050037e-16;CTM;2;-84.33505184908498
4;2.949372981050037e-16;CTM;4;-84.33505184908498
4;2.949372981050037e-16;CTM;8;-84.33505184908498
8;2.949372981050037e-16;CTM;2;-84.33505184908498
8;2.949372981050037e-16;CTM;4;-84.33505184908498
8;2.949372981050037e-16;CTM;8;-84.33505184908498
16;2.949372981050037e-16;CTM;2;-84.33505184908498
16;2.949372981050037e-16;CTM;4;-84.33505184908498
16;2.949372981050037e-16;CTM;8;-84.33505184908498
32;2.949372981050037e-16;CTM;2;-84.33505184908498
32;2.949372981050037e-16;CTM;4;-84.33505184908498
32;2.949372981050037e-16;CTM;8;-84.33505184908498
32;3.1107018030939e-16;BP;1;-84.33505184908498
