D;Delta;env;chi;eng
16;1.7736090857695786e-15;BP;1;-168.7770456638916
2;0.1354810394133712;BP;1;-173.41107847519146
4;0.03841248012945268;BP;1;-169.83119618047738
8;1.7736090857695786e-15;BP;1;-168.7770456638916
32;1.7736090857695786e-15;BP;1;-168.7770456638916
2;0.1354810394133712;CTM;2;-173.41095750326062
2;0.1354810394133712;CTM;4;-173.41097472205146
2;0.1354810394133712;CTM;8;-173.41097472205146
16;1.7736090857695786e-15;CTM;2;-168.76709454092688
16;1.7736090857695786e-15;CTM;4;-168.7670945373383
16;1.7736090857695786e-15;CTM;8;-168.7670945373383
8;1.7736090857695786e-15;CTM;2;-168.76709454092688
8;1.7736090857695786e-15;CTM;4;-168.7670945373383
8;1.7736090857695786e-15;CTM;8;-168.7670945373383
32;1.7736090857695786e-15;CTM;2;-168.76709454092688
32;1.7736090857695786e-15;CTM;4;-168.7670945373383
32;1.7736090857695786e-15;CTM;8;-168.7670945373383
4;0.03841248012945268;CTM;2;-169.8312475808963
4;0.03841248012945268;CTM;4;-169.83123252513434
4;0.03841248012945268;CTM;8;-169.8312065009014
64;1.7736090857695786e-15;BP;1;-168.7770456638916
