D;Delta;env;chi;eng
4;0.08214017550656795;BP;1;-159.77356318590714
2;0.17873297934078808;BP;1;-162.16631487637886
8;0.027993300990922378;BP;1;-158.8635028303505
16;0.004054278319668076;BP;1;-158.61249108645896
32;0.00022022794951966266;BP;1;-158.60287427391447
2;0.17873297934078808;CTM;2;-162.16614918406484
2;0.17873297934078808;CTM;4;-162.16616450941964
2;0.17873297934078808;CTM;8;-162.16616450941964
4;0.08214017550656795;CTM;2;-159.7735868417115
4;0.08214017550656795;CTM;4;-159.77361571489752
4;0.08214017550656795;CTM;8;-159.77359367295085
16;0.004054278319668076;CTM;2;-158.61301032227564
16;0.004054278319668076;CTM;4;-158.61286343809095
16;0.004054278319668076;CTM;8;-158.61291623910398
32;0.00022022794951966266;CTM;2;-158.60348888453092
8;0.027993300990922378;CTM;2;-158.86399885039188
8;0.027993300990922378;CTM;4;-158.8640949790119
8;0.027993300990922378;CTM;8;-158.8640895212334
32;0.00022022794951966266;CTM;4;-158.60322358209748
32;0.00022022794951966266;CTM;8;-158.60324145543615
32;0.00022022794951961647;BP;1;-158.602874273915
64;9.803384164404925e-15;BP;1;-158.6028203536
