D;Delta;env;chi;eng
2;0.09287340231465285;BP;1;-118.60142454984039
4;9.161778762119051e-16;BP;1;-115.43398767519788
16;9.161778762119051e-16;BP;1;-115.43398767519788
8;9.161778762119051e-16;BP;1;-115.43398767519788
32;9.161778762119051e-16;BP;1;-115.43398767519788
2;0.09287340231465285;CTM;2;-118.60131395179124
2;0.09287340231465285;CTM;4;-118.60136282535245
2;0.09287340231465285;CTM;8;-118.60136282535245
4;9.161778762119051e-16;CTM;2;-115.37332577960845
4;9.161778762119051e-16;CTM;4;-115.37332577960845
4;9.161778762119051e-16;CTM;8;-115.37332577960845
8;9.161778762119051e-16;CTM;2;-115.37332577960845
8;9.161778762119051e-16;CTM;4;-115.37332577960845
8;9.161778762119051e-16;CTM;8;-115.37332577960845
16;9.161778762119051e-16;CTM;2;-115.37332577960845
16;9.161778762119051e-16;CTM;4;-115.37332577960845
16;9.161778762119051e-16;CTM;8;-115.37332577960845
32;9.161778762119051e-16;CTM;2;-115.37332577960845
32;9.161778762119051e-16;CTM;4;-115.37332577960845
32;9.161778762119051e-16;CTM;8;-115.37332577960845
64;9.161778762119051e-16;BP;1;-115.43398767519788
