D;Delta;env;chi;eng
2;0.16138861617012157;BP;1;-158.58738717444825
4;0.07794894936059692;BP;1;-156.65647572161595
8;0.01853955590354596;BP;1;-155.38358923770053
16;0.0012304675073781472;BP;1;-155.22981638492334
32;7.866964969005632e-15;BP;1;-155.22836020627904
2;0.16138861617012157;CTM;2;-158.5840636167271
2;0.16138861617012157;CTM;4;-158.5840002932447
2;0.16138861617012157;CTM;8;-158.5840002932447
8;0.01853955590354596;CTM;2;-155.38397132547897
8;0.01853955590354596;CTM;4;-155.3839441081951
8;0.01853955590354596;CTM;8;-155.38382423868808
16;0.0012304675073781472;CTM;2;-155.23019177044532
16;0.0012304675073781472;CTM;4;-155.23008675515896
16;0.0012304675073781472;CTM;8;-155.22993898084172
32;7.866964969005632e-15;CTM;2;-155.2287811342382
4;0.07794894936059692;CTM;2;-156.65391094521712
4;0.07794894936059692;CTM;4;-156.65379411206644
4;0.07794894936059692;CTM;8;-156.65379340238707
32;7.866964969005632e-15;CTM;4;-155.2286592162591
32;7.866964969005632e-15;CTM;8;-155.22863841267878
