D;Delta;env;chi;eng
2;0.3509525760407779;BP;1;-188.10566254903858
4;0.18830138667249807;BP;1;-187.2561422681654
8;0.1346300697084816;BP;1;-186.72178810191215
16;0.09522660623312126;BP;1;-186.28982268442027
32;0.060488724272981895;BP;1;-185.87941218980205
2;0.3509525760407779;MPS;2;-188.1052928458382
2;0.3509525760407779;CTM;2;-188.10451164084174
2;0.3509525760407779;MPS;4;-188.10457683130193
2;0.3509525760407779;MPS;8;-188.1045769005778
2;0.3509525760407779;CTM;4;-188.10449567682736
2;0.3509525760407779;CTM;8;-188.10449567682736
4;0.18830138667249807;MPS;2;-187.2630751456845
4;0.18830138667249807;CTM;2;-187.26713643165755
4;0.18830138667249807;MPS;4;-187.26438153572784
4;0.18830138667249807;CTM;4;-187.26361334640316
4;0.18830138667249807;MPS;8;-187.2623063187908
4;0.18830138667249807;CTM;8;-187.26291271766053
8;0.1346300697084816;CTM;2;-186.7277447327166
8;0.1346300697084816;MPS;2;-186.73699615244328
8;0.1346300697084816;CTM;4;-186.73416196929497
8;0.1346300697084816;MPS;4;-186.735574448543
8;0.1346300697084816;CTM;8;-186.73654452588488
8;0.1346300697084816;MPS;8;-186.73584413725814
16;0.09522660623312126;CTM;2;-186.2984914911452
16;0.09522660623312126;MPS;2;-186.2966759021647
16;0.09522660623312126;CTM;4;-186.30211250349194
16;0.09522660623312126;MPS;4;-186.29777032836162
16;0.09522660623312126;MPS;8;-186.3061042928853
16;0.09522660623312126;CTM;8;-186.30682954375848
32;0.060488724272981895;MPS;2;-185.89814653039656
32;0.060488724272981895;CTM;2;-185.8847176379821
32;0.060488724272981895;MPS;4;-185.88438174055412
32;0.060488724272981895;CTM;4;-185.8879466445978
32;0.060488724272981895;MPS;8;-185.8942038491343
64;0.032486428282475735;BP;1;-185.58968850648736
32;0.060488724272981895;CTM;8;-185.88946953291327
64;0.032486428282475735;BP;1;-185.58968850648736
