D;Delta;env;chi;eng
2;0.3225060439083911;BP;1;-189.2873278528242
4;0.12116404455205541;BP;1;-188.9350966700661
8;0.08583119421883816;BP;1;-188.7837615713971
16;0.06503707730765482;BP;1;-188.67433720184414
32;0.0472557611099232;BP;1;-188.5782422585158
2;0.3225060439083911;MPS;2;-189.28921510782752
2;0.3225060439083911;CTM;2;-189.28734017129898
2;0.3225060439083911;CTM;4;-189.2873400211157
2;0.3225060439083911;MPS;4;-189.2892805250605
2;0.3225060439083911;MPS;8;-189.2892808079954
2;0.3225060439083911;CTM;8;-189.2873400211157
4;0.12116404455205541;MPS;2;-188.93408528634708
4;0.12116404455205541;CTM;2;-188.9353016183459
4;0.12116404455205541;MPS;4;-188.93973906340787
4;0.12116404455205541;CTM;4;-188.93529396830002
4;0.12116404455205541;MPS;8;-188.93995915344806
4;0.12116404455205541;CTM;8;-188.9352893277683
8;0.08583119421883816;CTM;2;-188.7835663678273
8;0.08583119421883816;MPS;2;-188.78870874480504
8;0.08583119421883816;CTM;4;-188.78266561740693
8;0.08583119421883816;MPS;4;-188.78947546306622
8;0.08583119421883816;CTM;8;-188.78255862437854
8;0.08583119421883816;MPS;8;-188.79183681473265
16;0.06503707730765482;CTM;2;-188.67356434819433
16;0.06503707730765482;MPS;2;-188.66244899425638
16;0.06503707730765482;MPS;4;-188.663090057867
16;0.06503707730765482;CTM;4;-188.67313641231055
16;0.06503707730765482;MPS;8;-188.66310822878575
16;0.06503707730765482;CTM;8;-188.67237334408617
32;0.0472557611099232;MPS;2;-188.52237396693818
32;0.0472557611099232;CTM;2;-188.57881362317596
32;0.0472557611099232;MPS;4;-188.57160035339808
32;0.0472557611099232;CTM;4;-188.57928264624266
32;0.0472557611099232;MPS;8;-188.5737015213555
64;0.030980086644731203;BP;1;-188.49564343670576
