D;Delta;env;chi;eng
2;0.14899544659171238;BP;1;-175.16069093012246
4;0.040947332567060075;BP;1;-170.2354525301865
8;1.969110124107187e-15;BP;1;-169.04367944620876
32;1.969110124107187e-15;BP;1;-169.04367944620876
16;1.969110124107187e-15;BP;1;-169.04367944620876
2;0.14899544659171238;CTM;4;-175.16105662295382
2;0.14899544659171238;CTM;2;-175.16108084384754
2;0.14899544659171238;CTM;8;-175.16105662295382
4;0.040947332567060075;CTM;4;-170.23565147161693
4;0.040947332567060075;CTM;2;-170.23551605971525
4;0.040947332567060075;CTM;8;-170.2355934594677
8;1.969110124107187e-15;CTM;2;-169.0320904577368
8;1.969110124107187e-15;CTM;4;-169.03209046471326
8;1.969110124107187e-15;CTM;8;-169.03209046471326
16;1.969110124107187e-15;CTM;2;-169.0320904577368
16;1.969110124107187e-15;CTM;4;-169.03209046471326
16;1.969110124107187e-15;CTM;8;-169.03209046471326
32;1.969110124107187e-15;CTM;2;-169.0320904577368
32;1.969110124107187e-15;CTM;4;-169.03209046471326
32;1.969110124107187e-15;CTM;8;-169.03209046471326
64;1.969110124107187e-15;BP;1;-169.04367944620876
