D;Delta;env;chi;eng
8;0.008682131854858093;BP;1;-186.59848546244854
4;0.06942627373719432;BP;1;-188.5347651849193
2;0.1651893854835329;BP;1;-191.96897760345607
16;4.649919206476923e-15;BP;1;-186.5304568480626
32;4.649919206476923e-15;BP;1;-186.5304568480626
2;0.1651893854835329;CTM;2;-191.9688292705384
2;0.1651893854835329;CTM;4;-191.9691106533697
2;0.1651893854835329;CTM;8;-191.9691106533697
4;0.06942627373719432;CTM;2;-188.53464793046865
4;0.06942627373719432;CTM;4;-188.53458927202047
4;0.06942627373719432;CTM;8;-188.53460486612732
8;0.008682131854858093;CTM;2;-186.59847712223026
8;0.008682131854858093;CTM;4;-186.59843649195383
8;0.008682131854858093;CTM;8;-186.5984666289927
16;4.649919206476923e-15;CTM;2;-186.5304968395176
16;4.649919206476923e-15;CTM;4;-186.53048367084972
32;4.649919206476923e-15;CTM;2;-186.5304968395176
16;4.649919206476923e-15;CTM;8;-186.53048367084972
32;4.649919206476923e-15;CTM;4;-186.53048367084972
32;4.649919206476923e-15;CTM;8;-186.53048367084972
64;4.649919206476923e-15;BP;1;-186.5304568480626
