D;Delta;env;chi;eng
4;0.12198340303185437;BP;1;-219.71973461828205
2;0.23398485679870343;BP;1;-222.73029517236301
8;0.05302657004086529;BP;1;-217.75034127937087
16;0.012070618699138527;BP;1;-216.87011237533667
32;0.0013672867937939914;BP;1;-216.78766329414756
2;0.23398485679870343;CTM;2;-222.73056344738924
2;0.23398485679870343;CTM;4;-222.73053005188993
2;0.23398485679870343;CTM;8;-222.73053005188993
8;0.05302657004086529;CTM;2;-217.75043722162943
8;0.05302657004086529;CTM;4;-217.7508810573357
8;0.05302657004086529;CTM;8;-217.75075927022104
16;0.012070618699138527;CTM;2;-216.869882390797
16;0.012070618699138527;CTM;4;-216.8699960778746
16;0.012070618699138527;CTM;8;-216.87001073303944
4;0.12198340303185437;CTM;2;-219.72004497011574
4;0.12198340303185437;CTM;4;-219.72027380535425
4;0.12198340303185437;CTM;8;-219.72027332857397
32;0.0013672867937939914;CTM;2;-216.78738959860604
32;0.0013672867937939914;CTM;4;-216.78750186504783
32;0.0013672867937939914;CTM;8;-216.78746139446707
