D;Delta;env;chi;eng
2;0.1788949167031207;BP;1;-163.68995308229788
4;0.09038920688298734;BP;1;-162.2279090767084
8;0.031361505932985936;BP;1;-161.1146819078576
16;0.00431202536461498;BP;1;-160.8166185298083
32;0.0002276368636339067;BP;1;-160.80648546960947
2;0.1788949167031207;CTM;2;-163.68958281392912
2;0.1788949167031207;CTM;4;-163.6895891503544
2;0.1788949167031207;CTM;8;-163.6895891503544
4;0.09038920688298734;CTM;2;-162.2281164471794
4;0.09038920688298734;CTM;4;-162.2278674412372
4;0.09038920688298734;CTM;8;-162.22784017760702
8;0.031361505932985936;CTM;2;-161.11496539450232
8;0.031361505932985936;CTM;4;-161.1152234636984
8;0.031361505932985936;CTM;8;-161.11506871438493
16;0.00431202536461498;CTM;2;-160.8170549661776
16;0.00431202536461498;CTM;4;-160.81700172781825
16;0.00431202536461498;CTM;8;-160.81691811947888
32;0.0002276368636339067;CTM;2;-160.80701309069113
32;0.0002276368636339067;CTM;4;-160.80682581872395
32;0.0002276368636339067;CTM;8;-160.80684686685618
