D;Delta;env;chi;eng
2;0.11853211565449757;BP;1;-117.1431533182054
4;9.459773892954726e-16;BP;1;-111.19424110826715
8;9.459773892954726e-16;BP;1;-111.19424110826715
16;9.459773892954726e-16;BP;1;-111.19424110826715
32;9.459773892954726e-16;BP;1;-111.19424110826715
2;0.11853211565449757;CTM;2;-117.14321784227143
2;0.11853211565449757;CTM;4;-117.14313874047684
2;0.11853211565449757;CTM;8;-117.14313874047684
4;9.459773892954726e-16;CTM;2;-111.19634289808782
4;9.459773892954726e-16;CTM;4;-111.19634289808782
4;9.459773892954726e-16;CTM;8;-111.19634289808782
8;9.459773892954726e-16;CTM;2;-111.19634289808782
8;9.459773892954726e-16;CTM;4;-111.19634289808782
8;9.459773892954726e-16;CTM;8;-111.19634289808782
16;9.459773892954726e-16;CTM;2;-111.19634289808782
16;9.459773892954726e-16;CTM;4;-111.19634289808782
16;9.459773892954726e-16;CTM;8;-111.19634289808782
32;9.459773892954726e-16;CTM;2;-111.19634289808782
32;9.459773892954726e-16;CTM;4;-111.19634289808782
32;9.459773892954726e-16;CTM;8;-111.19634289808782
