D;Delta;env;chi;eng
4;0.08283533295867264;BP;1;-220.11392858812061
2;0.17535718435180833;BP;1;-221.84245444594873
8;0.03303984966988884;BP;1;-219.13986471033564
16;0.006371449879204237;BP;1;-218.76607961290702
32;0.0005793287200897089;BP;1;-218.74144729323814
2;0.17535718435180833;CTM;2;-221.84252316590553
2;0.17535718435180833;CTM;4;-221.84249169914835
2;0.17535718435180833;CTM;8;-221.84249169914835
4;0.08283533295867264;CTM;4;-220.11448842661213
4;0.08283533295867264;CTM;2;-220.1142911627353
4;0.08283533295867264;CTM;8;-220.11442730847196
8;0.03303984966988884;CTM;2;-219.1401900888661
8;0.03303984966988884;CTM;4;-219.14039894987667
8;0.03303984966988884;CTM;8;-219.14031768424377
16;0.006371449879204237;CTM;2;-218.76602114305413
16;0.006371449879204237;CTM;4;-218.76613896557762
16;0.006371449879204237;CTM;8;-218.76613786495548
32;0.0005793287200897089;CTM;2;-218.74137292651042
